tx_id,tx_size,tx_fee
tx7088,96280,768
tx7089,78285,942
tx7090,95564,331
tx7091,4010,106
tx7092,40846,562
tx7093,31560,193
tx7094,55589,509
tx7095,46956,724
tx7096,98383,239
tx7097,8430,227
tx7098,52254,923
tx7099,33196,165
tx7100,85478,922
tx7101,68754,474
tx7102,57643,914
tx7103,9536,401
tx7104,87001,858
tx7105,29669,405
tx7106,62640,870
tx7107,89289,218
tx7108,37229,307
tx7109,86757,308
tx7110,31550,439
tx7111,78344,148
tx7112,17197,306
tx7113,42697,725
tx7114,84841,190
tx7115,75092,131
tx7116,35726,420
tx7117,42574,971
tx7118,36780,665
tx7119,28138,600
tx7120,93465,214
tx7121,90908,223
tx7122,71483,672
tx7123,9380,750
tx7124,29593,416
tx7125,54599,887
tx7126,16924,391
tx7127,43533,512
tx7128,80954,806
tx7129,30854,462
tx7130,42933,169
tx7131,24845,225
tx7132,17425,161
tx7133,17674,456
tx7134,48310,640
tx7135,21805,739
tx7136,6676,675
tx7137,73800,585
tx7138,44605,605
tx7139,55332,624
tx7140,23143,571
tx7141,10537,836
tx7142,44549,732
tx7143,49686,214
tx7144,57262,453
tx7145,8596,865
tx7146,62597,796
tx7147,61168,455
tx7148,46925,152
tx7149,79051,577
tx7150,76275,619
tx7151,39397,931
tx7152,23870,674
tx7153,73585,875
tx7154,73863,927
tx7155,21821,614
tx7156,64936,127
tx7157,73887,541
tx7158,1078,649
tx7159,36412,389
tx7160,33770,334
tx7161,3421,907
tx7162,38739,361
tx7163,86406,992
tx7164,79810,343
tx7165,3061,168
tx7166,26190,998
tx7167,91827,710
tx7168,4382,300
tx7169,70816,373
tx7170,40710,387
tx7171,6422,845
tx7172,87020,571
tx7173,56399,945
tx7174,67412,505
tx7175,45190,908
tx7176,87719,202
tx7177,62849,389
tx7178,79873,187
tx7179,7884,258
tx7180,9527,715
tx7181,74737,574
tx7182,62309,912
tx7183,31948,986
tx7184,80623,834
tx7185,29900,893
tx7186,27321,915
tx7187,20702,418
tx7188,82960,300
tx7189,21011,993
tx7190,94593,703
tx7191,68405,548
tx7192,44712,265
tx7193,41424,696
tx7194,44646,692
tx7195,47581,764
tx7196,77797,959
tx7197,94302,834
tx7198,82425,286
tx7199,97155,417
tx7200,3740,724
tx7201,98390,684
tx7202,10866,626
tx7203,96425,352
tx7204,13349,442
tx7205,24476,894
tx7206,81681,917
tx7207,60804,924
tx7208,44005,528
tx7209,26309,906
tx7210,43989,463
tx7211,95749,479
tx7212,46130,116
tx7213,76140,565
tx7214,67927,561
tx7215,1276,906
tx7216,61049,970
tx7217,92360,385
tx7218,30667,386
tx7219,75396,134
tx7220,20011,965
tx7221,7996,415
tx7222,71108,851
tx7223,88888,320
tx7224,27039,226
tx7225,31964,845
tx7226,11183,879
tx7227,39027,618
tx7228,11689,174
tx7229,81109,892
tx7230,69848,345
tx7231,62154,983
tx7232,14716,761
tx7233,69186,345
tx7234,4224,619
tx7235,64312,231
tx7236,6107,312
tx7237,5993,144
tx7238,39489,259
tx7239,56968,146
tx7240,10114,329
tx7241,67733,321
tx7242,85726,837
tx7243,25036,277
tx7244,68583,944
tx7245,84805,125
tx7246,26816,604
tx7247,77045,976
tx7248,11285,222
tx7249,9870,607
tx7250,43427,720
tx7251,43835,409
tx7252,50539,444
tx7253,34340,900
tx7254,45615,384
tx7255,58352,296
tx7256,91573,779
tx7257,20282,689
tx7258,64474,1000
tx7259,95227,618
tx7260,2039,526
tx7261,71799,227
tx7262,60452,244
tx7263,56641,805
tx7264,6232,985
tx7265,57626,754
tx7266,71305,857
tx7267,46013,108
tx7268,55407,808
tx7269,4873,912
tx7270,77779,957
tx7271,70861,542
tx7272,20997,769
tx7273,72672,756
tx7274,37443,538
tx7275,54220,369
tx7276,42357,477
tx7277,18868,946
tx7278,71213,925
tx7279,32483,400
tx7280,41316,399
tx7281,71641,557
tx7282,11630,302
tx7283,52998,738
tx7284,22193,741
tx7285,24458,114
tx7286,13599,619
tx7287,32927,953
tx7288,94524,212
tx7289,60549,652
tx7290,48476,309
tx7291,2343,500
tx7292,52444,953
tx7293,76935,306
tx7294,87016,148
tx7295,8276,815
tx7296,34639,601
tx7297,31580,475
tx7298,18261,860
tx7299,8686,378
tx7300,85292,731
tx7301,23862,140
tx7302,88453,731
tx7303,42815,603
tx7304,17302,527
tx7305,70051,281
tx7306,30711,204
tx7307,89968,294
tx7308,37020,624
tx7309,29478,952
tx7310,70347,698
tx7311,42377,698
tx7312,77429,920
tx7313,25608,533
tx7314,63459,193
tx7315,25044,925
tx7316,38774,475
tx7317,58096,319
tx7318,57219,202
tx7319,12780,894
tx7320,79071,680
tx7321,62808,842
tx7322,35278,767
tx7323,79432,759
tx7324,14632,516
tx7325,66925,208
tx7326,16007,743
tx7327,74494,894
tx7328,81189,486
tx7329,9346,921
tx7330,68114,931
tx7331,55703,573
tx7332,56027,698
tx7333,50676,406
tx7334,12904,338
tx7335,34339,172
tx7336,4896,270
tx7337,69143,424
tx7338,86476,353
tx7339,4377,774
tx7340,35628,313
tx7341,26562,205
tx7342,49247,233
tx7343,64894,336
tx7344,80466,498
tx7345,36326,376
tx7346,3206,751
tx7347,72350,574
tx7348,76913,812
tx7349,5121,483
tx7350,50798,313
tx7351,73824,421
tx7352,85219,823
tx7353,64409,397
tx7354,35219,962
tx7355,40968,216
tx7356,23257,859
tx7357,44262,702
tx7358,42230,245
tx7359,80891,302
tx7360,94421,420
tx7361,49054,166
tx7362,59837,477
tx7363,94340,869
tx7364,16625,332
tx7365,37675,578
tx7366,67596,357
tx7367,6204,968
tx7368,79528,409
tx7369,68886,187
tx7370,21494,725
tx7371,73647,541
tx7372,52792,797
tx7373,22612,711
tx7374,77150,363
tx7375,78088,805
tx7376,30170,908
tx7377,68318,174
tx7378,98153,286
tx7379,82136,770
tx7380,74525,606
tx7381,36858,192
tx7382,31596,319
tx7383,28638,524
tx7384,50329,263
tx7385,31301,231
tx7386,56838,967
tx7387,28237,605
tx7388,4190,442
tx7389,22336,261
tx7390,19980,444
tx7391,74071,327
tx7392,61222,408
tx7393,88930,388
tx7394,41199,544
tx7395,22446,366
tx7396,30787,552
tx7397,14024,759
tx7398,85903,482
tx7399,45020,792
tx7400,66082,783
tx7401,5654,921
tx7402,27693,188
tx7403,16645,207
tx7404,21517,261
tx7405,21458,174
tx7406,56263,336
tx7407,83989,466
tx7408,20576,744
tx7409,93236,426
tx7410,29104,255
tx7411,81302,859
tx7412,40288,309
tx7413,38781,589
tx7414,82220,886
tx7415,52678,261
tx7416,4847,536
tx7417,38704,834
tx7418,73123,321
tx7419,88860,233
tx7420,31735,800
tx7421,79488,728
tx7422,85887,342
tx7423,50447,362
tx7424,35764,825
tx7425,6166,842
tx7426,55264,670
tx7427,88146,601
tx7428,75925,854
tx7429,10217,643
tx7430,34389,462
tx7431,32943,278
tx7432,80837,874
tx7433,60576,414
tx7434,93551,108
tx7435,39086,891
tx7436,79283,676
tx7437,37469,288
tx7438,40189,202
tx7439,36646,378
tx7440,46223,938
tx7441,78171,630
tx7442,61385,874
tx7443,24395,744
tx7444,12751,267
tx7445,29433,225
tx7446,17034,661
tx7447,78856,414
tx7448,28957,794
tx7449,1242,401
tx7450,33731,984
tx7451,73735,145
tx7452,70649,812
tx7453,55172,895
tx7454,3612,451
tx7455,67061,937
tx7456,56313,900
tx7457,26259,601
tx7458,18836,615
tx7459,60240,780
tx7460,66438,520
tx7461,87025,710
tx7462,19130,674
tx7463,8983,197
tx7464,73806,394
tx7465,60463,975
tx7466,2736,304
tx7467,48671,537
tx7468,33884,155
tx7469,47365,108
tx7470,12764,305
tx7471,66053,619
tx7472,70584,696
tx7473,9554,701
tx7474,29285,983
tx7475,88348,840
tx7476,47323,828
tx7477,19629,987
tx7478,55604,547
tx7479,64573,254
tx7480,73603,156
tx7481,38883,278
tx7482,57690,783
tx7483,33748,724
tx7484,77890,521
tx7485,74710,779
tx7486,16854,649
tx7487,81893,322
tx7488,9902,115
tx7489,60760,822
tx7490,9780,907
tx7491,20892,614
tx7492,71538,347
tx7493,24844,279
tx7494,18487,284
tx7495,44899,110
tx7496,31837,603
tx7497,94801,215
tx7498,48543,194
tx7499,20216,635
tx7500,9399,904
tx7501,98138,688
tx7502,7741,351
tx7503,11552,635
tx7504,34039,405
tx7505,49272,237
tx7506,49021,402
tx7507,22526,878
tx7508,14145,515
tx7509,83288,386
tx7510,80873,606
tx7511,82840,893
tx7512,94954,763
tx7513,68729,201
tx7514,36099,771
tx7515,40946,535
tx7516,89540,711
tx7517,62536,969
tx7518,11793,113
tx7519,53908,254
tx7520,68580,407
tx7521,18394,453
tx7522,80203,723
tx7523,13025,687
tx7524,1924,618
tx7525,15107,980
tx7526,13258,114
tx7527,16398,370
tx7528,1178,520
tx7529,85676,112
tx7530,81156,592
tx7531,50707,170
tx7532,12172,355
tx7533,33029,333
tx7534,73635,923
tx7535,86315,275
tx7536,76992,280
tx7537,24504,702
tx7538,95522,136
tx7539,8194,598
tx7540,81186,160
tx7541,44170,434
tx7542,85581,751
tx7543,65536,531
tx7544,4055,231
tx7545,51446,818
tx7546,56557,916
tx7547,62398,275
tx7548,99320,106
tx7549,75688,968
tx7550,17662,658
tx7551,79711,526
tx7552,16370,405
tx7553,74387,833
tx7554,68239,513
tx7555,22145,231
tx7556,31967,590
tx7557,1615,524
tx7558,36243,781
tx7559,48465,946
tx7560,45649,848
tx7561,12093,141
tx7562,96585,371
tx7563,49000,958
tx7564,29903,645
tx7565,69726,727
tx7566,24889,821
tx7567,91441,241
tx7568,62767,400
tx7569,58594,757
tx7570,89403,359
tx7571,3473,135
tx7572,72815,758
tx7573,79012,105
tx7574,72453,790
tx7575,80903,777
tx7576,11034,253
tx7577,52386,895
tx7578,18542,837
tx7579,52121,408
tx7580,78961,258
tx7581,36465,621
tx7582,63176,138
tx7583,39076,971
tx7584,44339,883
tx7585,82044,755
tx7586,56115,751
tx7587,53435,496
tx7588,94138,623
tx7589,16695,139
tx7590,68541,984
tx7591,82294,159
tx7592,63323,230
tx7593,54886,610
tx7594,73842,896
tx7595,89895,588
tx7596,85970,980
tx7597,18843,194
tx7598,41861,682
tx7599,88804,392
tx7600,63759,228
tx7601,45082,496
tx7602,95513,683
tx7603,48099,850
tx7604,53027,761
tx7605,41339,494
tx7606,99199,854
tx7607,36821,666
tx7608,51609,278
tx7609,61231,150
tx7610,64791,269
tx7611,41776,700
tx7612,52304,480
tx7613,72601,835
tx7614,91028,506
tx7615,65585,385
tx7616,27230,960
tx7617,50133,874
tx7618,59772,480
tx7619,70097,898
tx7620,75020,327
tx7621,91633,673
tx7622,3653,881
tx7623,82620,181
tx7624,16691,432
tx7625,98936,456
tx7626,9196,944
tx7627,77909,851
tx7628,77130,257
tx7629,48215,972
tx7630,70755,522
tx7631,50084,616
tx7632,47598,246
tx7633,99246,412
tx7634,36799,792
tx7635,23500,339
tx7636,99754,531
tx7637,31048,759
tx7638,91043,808
tx7639,76491,945
tx7640,16624,309
tx7641,57692,467
tx7642,83624,368
tx7643,53537,698
tx7644,31107,663
tx7645,97858,589
tx7646,92411,920
tx7647,84216,570
tx7648,25586,509
tx7649,64219,230
tx7650,56464,405
tx7651,83946,115
tx7652,84531,559
tx7653,23257,159
tx7654,82064,652
tx7655,65557,549
tx7656,7384,275
tx7657,30631,245
tx7658,32152,269
tx7659,88000,265
tx7660,81585,919
tx7661,82577,549
tx7662,10190,259
tx7663,86485,585
tx7664,79943,562
tx7665,24328,282
tx7666,87721,594
tx7667,74240,776
tx7668,28869,197
tx7669,88527,109
tx7670,75685,594
tx7671,52653,123
tx7672,97046,567
tx7673,45774,905
tx7674,63786,992
tx7675,94067,799
tx7676,67425,272
tx7677,40371,174
tx7678,69957,320
tx7679,20008,965
tx7680,2766,567
tx7681,10572,672
tx7682,25651,192
tx7683,58348,730
tx7684,3195,210
tx7685,91477,632
tx7686,31575,755
tx7687,98430,589
tx7688,67132,412
tx7689,82492,204
tx7690,28446,465
tx7691,22238,388
tx7692,38030,729
tx7693,1477,366
tx7694,71941,382
tx7695,93807,565
tx7696,62004,774
tx7697,65682,583
tx7698,80586,240
tx7699,22575,197
tx7700,81977,721
tx7701,77352,155
tx7702,55985,999
tx7703,13748,138
tx7704,42571,186
tx7705,21919,756
tx7706,5454,949
tx7707,85148,326
tx7708,36364,133
tx7709,83172,978
tx7710,13263,527
tx7711,77926,375
tx7712,59548,329
tx7713,18937,183
tx7714,19396,848
tx7715,60968,833
tx7716,45435,641
tx7717,68458,258
tx7718,53344,268
tx7719,23437,390
tx7720,74478,424
tx7721,20961,271
tx7722,45180,502
tx7723,56481,985
tx7724,91233,796
tx7725,97674,292
tx7726,99828,565
tx7727,50984,317
tx7728,26942,350
tx7729,95854,197
tx7730,49159,731
tx7731,23644,810
tx7732,16000,998
tx7733,93022,981
tx7734,54077,260
tx7735,70134,802
tx7736,19720,433
tx7737,15797,740
tx7738,76535,919
tx7739,46538,131
tx7740,4681,481
tx7741,70741,857
tx7742,55430,249
tx7743,84191,188
tx7744,16370,134
tx7745,62495,429
tx7746,32711,657
tx7747,34054,210
tx7748,91923,771
tx7749,54929,531
tx7750,18530,530
tx7751,35567,856
tx7752,73008,746
tx7753,95404,920
tx7754,8086,630
tx7755,16414,525
tx7756,67887,121
tx7757,20429,336
tx7758,80470,463
tx7759,83988,290
tx7760,24984,569
tx7761,4467,348
tx7762,64517,359
tx7763,21705,732
tx7764,17007,649
tx7765,72548,622
tx7766,62936,315
tx7767,61506,153
tx7768,31215,439
tx7769,72289,769
tx7770,17586,308
tx7771,51119,189
tx7772,46524,418
tx7773,94764,889
tx7774,82421,209
tx7775,42542,641
tx7776,6091,530
tx7777,11890,471
tx7778,15831,372
tx7779,8220,478
tx7780,82491,385
tx7781,8214,664
tx7782,49378,721
tx7783,12486,667
tx7784,2552,883
tx7785,12887,374
tx7786,83022,862
tx7787,65527,115
tx7788,64417,453
tx7789,44153,566
tx7790,4903,937
tx7791,80528,838
tx7792,50893,535
tx7793,87167,625
tx7794,19478,494
tx7795,5511,185
tx7796,36151,817
tx7797,15775,688
tx7798,1453,839
tx7799,52110,701
tx7800,75085,109
tx7801,49872,140
tx7802,17328,753
tx7803,82355,526
tx7804,53386,173
tx7805,44366,777
tx7806,84543,289
tx7807,70622,289
tx7808,23619,139
tx7809,46626,900
tx7810,13021,267
tx7811,3517,810
tx7812,42369,901
tx7813,70795,814
tx7814,99792,265
tx7815,18959,211
tx7816,4249,594
tx7817,45559,607
tx7818,79908,610
tx7819,53610,590
tx7820,64501,874
tx7821,96087,643
tx7822,48457,254
tx7823,98013,784
tx7824,81301,110
tx7825,56706,650
tx7826,85533,258
tx7827,69600,511
tx7828,52428,546
tx7829,64744,241
tx7830,71419,909
tx7831,23377,560
tx7832,62428,862
tx7833,82312,737
tx7834,45815,725
tx7835,76112,129
tx7836,20457,492
tx7837,13289,871
tx7838,13322,958
tx7839,87436,349
tx7840,6230,526
tx7841,95110,692
tx7842,12845,315
tx7843,32344,351
tx7844,30482,341
tx7845,63087,435
tx7846,14719,308
tx7847,47571,964
tx7848,33646,366
tx7849,90946,180
tx7850,6630,786
tx7851,8408,633
tx7852,67368,902
tx7853,74969,341
tx7854,55269,708
tx7855,63236,518
tx7856,16890,633
tx7857,80222,641
tx7858,29368,992
tx7859,93543,853
tx7860,60377,240
tx7861,29662,245
tx7862,66912,682
tx7863,14903,624
tx7864,85875,395
tx7865,71859,291
tx7866,28880,751
tx7867,56563,521
tx7868,90101,202
tx7869,32486,914
tx7870,82863,570
tx7871,73258,436
tx7872,85683,327
tx7873,61715,819
tx7874,3763,551
tx7875,23075,885
tx7876,19695,290
tx7877,3734,702
tx7878,65439,424
tx7879,5531,309
tx7880,73922,567
tx7881,63977,650
tx7882,88893,744
tx7883,53477,140
tx7884,29541,137
tx7885,87798,540
tx7886,9483,757
tx7887,85747,110
tx7888,30245,536
tx7889,45789,136
tx7890,33088,885
tx7891,73625,866
tx7892,21227,870
tx7893,7606,683
tx7894,13075,558
tx7895,7121,431
tx7896,59042,578
tx7897,97645,243
tx7898,79323,405
tx7899,62309,916
tx7900,20541,485
tx7901,82525,484
tx7902,52055,239
tx7903,14835,352
tx7904,23915,527
tx7905,38640,192
tx7906,68754,185
tx7907,56760,366
tx7908,80850,314
tx7909,96316,376
tx7910,24244,196
tx7911,88269,728
tx7912,75467,292
tx7913,78095,397
tx7914,11207,508
tx7915,64586,647
tx7916,14357,759
tx7917,23217,518
tx7918,17701,832
tx7919,16581,630
tx7920,91003,455
tx7921,5580,363
tx7922,60620,853
tx7923,30891,689
tx7924,41079,758
tx7925,3348,125
tx7926,10807,965
tx7927,33183,221
tx7928,9802,474
tx7929,36060,474
tx7930,90914,232
tx7931,89106,786
tx7932,63483,153
tx7933,93102,346
tx7934,56783,869
tx7935,23715,108
tx7936,98032,441
tx7937,72139,100
tx7938,38453,189
tx7939,21313,428
tx7940,38659,475
tx7941,62420,652
tx7942,84618,559
tx7943,24769,258
tx7944,32820,328
tx7945,73278,227
tx7946,31288,888
tx7947,95677,908
tx7948,15431,365
tx7949,92161,776
tx7950,29284,979
tx7951,16495,155
tx7952,84734,126
tx7953,97300,385
tx7954,32125,739
tx7955,88158,103
tx7956,56934,973
tx7957,79493,835
tx7958,7582,269
tx7959,17874,111
tx7960,58672,781
tx7961,76660,614
tx7962,48244,690
tx7963,31030,823
tx7964,41135,817
tx7965,38895,914
tx7966,94988,433
tx7967,39654,893
tx7968,40833,188
tx7969,58364,472
tx7970,13127,523
tx7971,88411,776
tx7972,35579,489
tx7973,39711,653
tx7974,33929,390
tx7975,41327,783
tx7976,62033,558
tx7977,95904,602
tx7978,93499,961
tx7979,68146,434
tx7980,93321,930
tx7981,11079,366
tx7982,44018,746
tx7983,6210,417
tx7984,66614,827
tx7985,39084,399
tx7986,15390,619
tx7987,53447,382
tx7988,68003,891
tx7989,24140,472
tx7990,33881,650
tx7991,7858,410
tx7992,58390,193
tx7993,88529,564
tx7994,87822,257
tx7995,89304,706
tx7996,77192,799
tx7997,20224,776
tx7998,43313,528
tx7999,11339,762
tx8000,67057,310
tx8001,15116,707
tx8002,86462,571
tx8003,8491,825
tx8004,89759,101
tx8005,75492,116
tx8006,39229,223
tx8007,53767,477
tx8008,50817,880
tx8009,31298,422
tx8010,18470,764
tx8011,50429,807
tx8012,15941,885
tx8013,41266,496
tx8014,79957,119
tx8015,32872,733
tx8016,76876,424
tx8017,88692,239
tx8018,62098,414
tx8019,93781,236
tx8020,40113,846
tx8021,37662,850
tx8022,41377,608
tx8023,92978,917
tx8024,60972,936
tx8025,28416,999
tx8026,6442,790
tx8027,88121,127
tx8028,75783,185
tx8029,5937,792
tx8030,50873,495
tx8031,21174,241
tx8032,22188,728
tx8033,59910,741
tx8034,85999,431
tx8035,20326,856
tx8036,81858,470
tx8037,99533,595
tx8038,61266,798
tx8039,64405,516
tx8040,3098,484
tx8041,3577,144
tx8042,88229,350
tx8043,75326,913
tx8044,53629,761
tx8045,43634,522
tx8046,2031,440
tx8047,80809,167
tx8048,72111,347
tx8049,51016,488
tx8050,76898,302
tx8051,75513,483
tx8052,58356,591
tx8053,31550,301
tx8054,4296,350
tx8055,26778,637
tx8056,77240,266
tx8057,36511,717
tx8058,12118,480
tx8059,62902,228
tx8060,8320,809
tx8061,50618,483
tx8062,50624,726
tx8063,38610,939
tx8064,75270,853
tx8065,52583,585
tx8066,43212,369
tx8067,89241,654
tx8068,29344,907
tx8069,56251,805
tx8070,86119,504
tx8071,34518,836
tx8072,87125,816
tx8073,76575,603
tx8074,41517,932
tx8075,88201,657
tx8076,9674,448
tx8077,14754,946
tx8078,92023,227
tx8079,57489,931
tx8080,79352,254
tx8081,11352,104
tx8082,66613,184
tx8083,57078,854
tx8084,44127,903
tx8085,47576,612
tx8086,37102,978
tx8087,50209,453
tx8088,36988,114
tx8089,85932,151
tx8090,49300,208
tx8091,80506,764
tx8092,17692,151
tx8093,11409,250
tx8094,97900,128
tx8095,93946,575
tx8096,87115,250
tx8097,75799,482
tx8098,3510,575
tx8099,61915,161
tx8100,25843,993
tx8101,82738,875
tx8102,17477,676
tx8103,81396,167
tx8104,69005,469
tx8105,89145,497
tx8106,95111,324
tx8107,23882,763
tx8108,97212,151
tx8109,39902,453
tx8110,11886,223
tx8111,85300,124
tx8112,18820,634
tx8113,74134,427
tx8114,30613,777
tx8115,46001,241
tx8116,83958,988
tx8117,28861,825
tx8118,75231,921
tx8119,68088,398
tx8120,3648,220
tx8121,74821,713
tx8122,28544,384
tx8123,20369,622
tx8124,27326,362
tx8125,24769,415
tx8126,87062,780
tx8127,18299,310
tx8128,46997,940
tx8129,33272,195
tx8130,28007,699
tx8131,72916,261
tx8132,88704,877
tx8133,67272,215
tx8134,16989,832
tx8135,96894,518
tx8136,28069,494
tx8137,96074,874
tx8138,28984,637
tx8139,36891,509
tx8140,17847,625
tx8141,96290,725
tx8142,22875,906
tx8143,4884,456
tx8144,41847,458
tx8145,74470,607
tx8146,68095,838
tx8147,76037,395
tx8148,53636,964
tx8149,85871,245
tx8150,49611,544
tx8151,63048,573
tx8152,57634,324
tx8153,12078,864
tx8154,91592,176
tx8155,19613,773
tx8156,56943,843
tx8157,31413,972
tx8158,24107,956
tx8159,29130,946
tx8160,58930,982
tx8161,53319,790
tx8162,42152,862
tx8163,2059,205
tx8164,32373,298
tx8165,58016,994
tx8166,58067,685
tx8167,40056,263
tx8168,57141,736
tx8169,73370,175
tx8170,29871,921
tx8171,86334,678
tx8172,41310,568
tx8173,75664,388
tx8174,40640,504
tx8175,58436,582
tx8176,68706,511
tx8177,38432,520
tx8178,50951,383
tx8179,41133,691
tx8180,73516,889
tx8181,29323,805
tx8182,15760,710
tx8183,54345,457
tx8184,10099,294
tx8185,67900,445
tx8186,19861,831
tx8187,42613,444
tx8188,20658,631
tx8189,5072,475
tx8190,18863,872
tx8191,47024,586
tx8192,11399,153
tx8193,72776,353
tx8194,7369,760
tx8195,43247,389
tx8196,31694,623
tx8197,65164,977
tx8198,71686,614
tx8199,81970,674
tx8200,94613,572
tx8201,82919,534
tx8202,10203,974
tx8203,36301,428
tx8204,92674,946
tx8205,79055,668
tx8206,14249,220
tx8207,17414,237
tx8208,51907,576
tx8209,33434,436
tx8210,21417,353
tx8211,45374,735
tx8212,52116,665
tx8213,37192,372
tx8214,32754,481
tx8215,10199,372
tx8216,70317,101
tx8217,62746,453
tx8218,7170,402
tx8219,26722,314
tx8220,47834,670
tx8221,70385,211
tx8222,40639,535
tx8223,84441,708
tx8224,87318,899
tx8225,69961,929
tx8226,32345,893
tx8227,54574,520
tx8228,96157,800
tx8229,79795,670
tx8230,34834,123
tx8231,98028,873
tx8232,41019,319
tx8233,77107,199
tx8234,66444,502
tx8235,17900,329
tx8236,16385,756
tx8237,88958,126
tx8238,40812,455
tx8239,86568,380
tx8240,47452,889
tx8241,28545,718
tx8242,52151,763
tx8243,30907,675
tx8244,6545,351
tx8245,6485,177
tx8246,17729,637
tx8247,46509,441
tx8248,39718,829
tx8249,47523,680
tx8250,74577,922
tx8251,37193,821
tx8252,73145,601
tx8253,97131,912
tx8254,5684,413
tx8255,98061,115
tx8256,71198,165
tx8257,89932,134
tx8258,55688,478
tx8259,48381,597
tx8260,70443,652
tx8261,98608,254
tx8262,9451,310
tx8263,50993,905
tx8264,70024,286
tx8265,66530,528
tx8266,33792,194
tx8267,98044,460
tx8268,55230,584
tx8269,91332,580
tx8270,94311,772
tx8271,77355,667
tx8272,8204,606
tx8273,69375,559
tx8274,17223,157
tx8275,42458,186
tx8276,78856,449
tx8277,35636,376
tx8278,35287,471
tx8279,73747,353
tx8280,36812,462
tx8281,14573,261
tx8282,76448,583
tx8283,90624,893
tx8284,13830,937
tx8285,54469,662
tx8286,28181,100
tx8287,39679,278
tx8288,11592,467
tx8289,27944,658
tx8290,54135,384
tx8291,78417,588
tx8292,77201,597
tx8293,85697,505
tx8294,50959,544
tx8295,42047,103
tx8296,26429,239
tx8297,14621,124
tx8298,88464,627
tx8299,3140,867
tx8300,56723,841
tx8301,95774,988
tx8302,43991,197
tx8303,75027,852
tx8304,49120,679
tx8305,17868,520
tx8306,3760,991
tx8307,42101,660
tx8308,90230,857
tx8309,19293,866
tx8310,65001,285
tx8311,17673,204
tx8312,63625,325
tx8313,92963,157
tx8314,82906,444
tx8315,63167,421
tx8316,36769,254
tx8317,10228,286
tx8318,54683,705
tx8319,4658,596
tx8320,96144,545
tx8321,87340,684
tx8322,6660,719
tx8323,61815,932
tx8324,87284,300
tx8325,77883,225
tx8326,15920,674
tx8327,63019,998
tx8328,8092,682
tx8329,98755,531
tx8330,12450,730
tx8331,24222,982
tx8332,35915,680
tx8333,48751,949
tx8334,3891,121
tx8335,27644,741
tx8336,92842,576
tx8337,23807,909
tx8338,45020,580
tx8339,63765,199
tx8340,48782,185
tx8341,40936,845
tx8342,31564,537
tx8343,25212,432
tx8344,33982,182
tx8345,89748,565
tx8346,96568,464
tx8347,48372,119
tx8348,97556,768
tx8349,88296,268
tx8350,54076,534
tx8351,62815,496
tx8352,13038,667
tx8353,30402,361
tx8354,37981,166
tx8355,22173,820
tx8356,72343,551
tx8357,66060,511
tx8358,42180,694
tx8359,41692,741
tx8360,35268,408
tx8361,19112,242
tx8362,38158,930
tx8363,96863,690
tx8364,78920,476
tx8365,21570,284
tx8366,43867,126
tx8367,43243,538
tx8368,94273,880
tx8369,37452,331
tx8370,24154,669
tx8371,10232,770
tx8372,70592,393
tx8373,64638,370
tx8374,73590,154
tx8375,71235,121
tx8376,68271,892
tx8377,29808,587
tx8378,25489,209
tx8379,83120,999
tx8380,69094,264
tx8381,45147,451
tx8382,91807,769
tx8383,83156,941
tx8384,76331,275
tx8385,90931,237
tx8386,78204,850
tx8387,23618,174
tx8388,60193,193
tx8389,35037,564
tx8390,6523,349
tx8391,4010,771
tx8392,70062,743
tx8393,6974,117
tx8394,77064,985
tx8395,9192,246
tx8396,22641,492
tx8397,95364,370
tx8398,2614,660
tx8399,59440,972
tx8400,79405,142
tx8401,82460,341
tx8402,60627,897
tx8403,39528,634
tx8404,5834,863
tx8405,7479,143
tx8406,1797,251
tx8407,41726,490
tx8408,58710,109
tx8409,37894,701
tx8410,85352,718
tx8411,77094,323
tx8412,94519,499
tx8413,94856,405
tx8414,81365,647
tx8415,14665,222
tx8416,41795,682
tx8417,87839,342
tx8418,84024,697
tx8419,83822,470
tx8420,99935,921
tx8421,38051,716
tx8422,48591,670
tx8423,59498,170
tx8424,30452,124
tx8425,43812,906
tx8426,89884,216
tx8427,84825,953
tx8428,4601,153
tx8429,55265,615
tx8430,49014,448
tx8431,40069,624
tx8432,41462,199
tx8433,90644,494
tx8434,61178,236
tx8435,24147,869
tx8436,91024,885
tx8437,1384,582
tx8438,17988,909
tx8439,50202,962
tx8440,81583,471
tx8441,86408,711
tx8442,43603,166
tx8443,19852,208
tx8444,77051,277
tx8445,30704,857
tx8446,41066,322
tx8447,54792,639
tx8448,82961,228
tx8449,88865,133
tx8450,74684,861
tx8451,42349,893
tx8452,33353,612
tx8453,26214,924
tx8454,97746,622
tx8455,75109,322
tx8456,69949,352
tx8457,30187,830
tx8458,63591,151
tx8459,66336,637
tx8460,25027,365
tx8461,55571,326
tx8462,58600,752
tx8463,4426,875
tx8464,14877,897
tx8465,17025,695
tx8466,72231,259
tx8467,60808,206
tx8468,86793,642
tx8469,58498,344
tx8470,18132,700
tx8471,11448,742
tx8472,42648,416
tx8473,31363,909
tx8474,68657,528
tx8475,59647,893
tx8476,1687,585
tx8477,33097,277
tx8478,73889,485
tx8479,55844,288
tx8480,80166,639
tx8481,88523,828
tx8482,93735,855
tx8483,13953,927
tx8484,66287,281
tx8485,34742,330
